Food_code,Main_food_description,Protein,Total Fat,Carbohydrates,Energy,Alcohol,Water,Caffeine,Theobromine,Sugar,Fiber,Calcium,Iron,Magnesium,Phosphorous,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,Vitamin A,"Carotene, Beta","Carotene, Alpha",Vitamin E,Vitamin D,"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,VitaminB6,"Folate, Total",Vitamin B-12,"Choline, Total",Vitamin K,Folic Acid,"Folate, Food","Folate, DFE","Vitamin E, added",VitaminB12a,Cholestrol,FattyAcids,607,608,609,610,611,612,613,614,617,618,619,620,621,626,627,628,629,630,631,645,646,Color,MODCODE,DESCRIPTION,F_CITMLB,F_OTHER,F_JUICE,F_TOTAL,V_DRKGR,V_REDOR_TOMATO,V_REDOR_OTHER,V_REDOR_TOTAL,V_STARCHY_POTATO,V_STARCHY_OTHER,V_STARCHY_TOTAL,V_OTHER,V_TOTAL,V_LEGUMES,G_WHOLE,G_REFINED,G_TOTAL,PF_MEAT,PF_CUREDMEAT,PF_ORGAN,PF_POULT,PF_SEAFD_HI,PF_SEAFD_LOW,PF_MPS_TOTAL,PF_EGGS,PF_SOY,PF_NUTSDS,PF_LEGUMES,PF_TOTAL,D_MILK,D_YOGURT,D_CHEESE,D_TOTAL,OILS,SOLID_FATS,ADD_SUGARS,A_DRINKS
53341500,"Pie, buttermilk",4.14,18.08,51.63,380,0,25.41,0,0,40.44,0.4,39,0.98,8,66,73,182,0.4,0.037,10.2,27,27,0,0,1.18,0.3,1,0,76,0.2,0.105,0.173,0.798,0.036,25,0.13,39.2,8.8,16,9,36,0,0,56,4.693,0.008,0.004,0.003,0.006,0.006,0.053,2.44,2.01,7.275,4.571,0.321,0.028,0.009,0.038,0,0.018,0,0,0.001,7.338,4.938,#ffa500,0,"Pie, buttermilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.91,0,0,0,0,0,0,0,,0,0,0,0.29,0.1,0,0,0.1,0,17,9.31,0
53341750,"Pie, chess",5.31,20.04,53.44,409,0,20.27,0,0,41.48,0.9,25,1.23,7,78,65,235,0.49,0.046,14.1,129,131,19,0,0.62,0.7,2,0,153,0,0.108,0.213,0.849,0.055,31,0.22,68.8,4.4,18,13,43,0,0,128,8.764,0.311,0.206,0.125,0.272,0.287,0.89,4.21,2.142,6.723,2.774,0.18,0.056,0.016,0.183,0,0.02,0.001,0,0.004,6.965,3.051,#ffa500,0,"Pie, chess",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,0,0,0,0,0,0,0,,0,0,0,0.55,0,0,0,0,0,18.53,9.76,0
53342000,"Pie, chocolate cream",4.15,22.41,38.44,353,0,33.92,0,56,27.39,0.8,66,1.49,19,79,161,266,0.44,0.118,6,45,46,10,0,1.09,0.1,0,0,8,0,0.087,0.14,0.605,0.02,19,0.12,17.9,9.5,13,6,28,0,0,12,12.449,0.235,0.112,0.252,0.284,1.158,1.096,5.565,3.361,7.271,1.016,0.085,0.003,0,0.042,0,0.002,0.001,0,0,7.336,1.149,#ffa500,0,"Pie, chocolate cream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.13,3,18.49,5.97,0
53342070,"Pie, chocolate cream, individual size or tart",5.3,13.83,36.19,289,0,43.33,5,74,17.79,1.5,74,2.14,29,110,152,259,0.99,0.227,11.5,13,14,6,1,0.72,0.2,1,0,43,0,0.17,0.214,1.296,0.035,36,0.19,33.1,5.8,24,12,52,0,0,38,4.649,0.002,0,0.001,0.001,0.001,0.026,2.247,2.235,5.284,2.828,0.198,0.015,0.004,0.041,0,0.011,0,0,0,5.337,3.046,#ffa500,0,"Pie, chocolate cream, individual size or tart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1.38,0,0,0,0,0,0,0,,0,0,0,0.07,0.2,0,0,0.2,0,13.4,3.59,0
53343000,"Pie, coconut cream",2.1,16.6,37.3,298,0,43.2,0,0,18.52,1.3,29,0.8,20,85,65,204,0.47,0.068,5.3,27,27,0,0,0.15,0.2,0,0,0,0,0.05,0.08,0.2,0.068,7,0.12,22.1,5.3,2,5,8,0,0,0,6.976,0.001,0.025,0.303,0.241,1.917,0.82,1.967,1.7,7.258,1.469,0.075,0,0,0.001,0,0,0,0,0,7.26,1.544,#ffa500,0,"Pie, coconut cream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.16,0,15.45,8.04,0
53343070,"Pie, coconut cream, individual size or tart",5.45,11.31,25.46,225,0,56.63,0,0,11.13,0.8,79,1.14,13,105,135,229,0.57,0.057,12.1,22,23,4,0,0.7,0.3,1,0,71,0.1,0.134,0.238,0.984,0.046,30,0.25,40.6,4.7,18,11,43,0,0,52,3.616,0.003,0.006,0.077,0.062,0.479,0.212,1.522,1.168,4.119,2.579,0.175,0.026,0.008,0.031,0,0.011,0,0,0.001,4.164,2.796,#ffa500,0,"Pie, coconut cream, individual size or tart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.06,0,0,0,0,0,0,0,,0,0,0,0.27,0.23,0,0,0.23,0,10.38,1.89,0
53344000,"Pie, custard",5.5,11.6,20.8,210,0,60.9,0,0,11.58,1.6,80,0.58,11,112,106,275,0.52,0.024,7.1,57,57,9,0,0.94,0.8,1,0,50,0.6,0.039,0.208,0.292,0.048,20,0.43,38,3.2,0,20,20,0,0,33,2.349,0.024,0.011,0.008,0.018,0.019,0.088,1.469,0.685,4.673,3.438,0.249,0.021,0.006,0.099,0,0.004,0.001,0,0,4.797,3.723,#ffa500,0,"Pie, custard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0,0,,0,0,0,0.34,0.24,0,0,0.24,0,9.85,2.02,0
53344070,"Pie, custard, individual size or tart",5.74,4.66,26.5,172,0,61.53,0,0,11.68,0.5,86,1.12,13,110,136,381,0.57,0.046,12.5,24,24,4,0,0.36,0.3,1,0,75,0,0.139,0.256,1.023,0.048,31,0.27,42.8,1.7,19,11,44,0,0,55,1.276,0.003,0,0.001,0.002,0.001,0.015,0.745,0.474,1.778,1.1,0.069,0.027,0.008,0.031,0,0.007,0,0,0.001,1.819,1.214,#ffa500,0,"Pie, custard, individual size or tart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,1.12,0,0,0,0,0,0,0,,0,0,0,0.29,0.25,0,0,0.25,0,3.68,1.99,0
53344200,Mixed fruit tart filled with custard or cream cheese,3.5,8.76,21.02,173,0,65.91,0,0,11.15,1.4,53,0.68,12,69,166,117,0.38,0.062,4.9,55,72,192,3,0.63,0.5,13,0,71,20.2,0.067,0.129,0.729,0.061,25,0.15,31.8,6.8,7,18,30,0,0,46,3.824,0.099,0.072,0.046,0.098,0.107,0.384,1.983,0.96,3.078,0.766,0.069,0.022,0.005,0.155,0,0.031,0.001,0,0.002,3.307,0.884,#ffa500,0,Mixed fruit tart filled with custard or cream cheese,0.12,0.12,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,,0,0,0,0.14,0.11,0,0,0.11,0,7.92,1.58,0
53344300,Dessert pizza,2.11,9.83,34.06,230,0,53.31,0,0,16.84,1.8,26,0.94,14,52,158,135,0.44,0.117,1.4,33,37,41,0,1,0.1,10,0,45,28.1,0.066,0.097,1.12,0.049,28,0.01,10.9,13.9,12,16,37,0,0,9,3.251,0.06,0.05,0.032,0.074,0.086,0.279,1.519,0.827,5.222,0.61,0.045,0.005,0,0.057,0,0.017,0.001,0.002,0.002,5.332,0.666,#ffa500,0,Dessert pizza,0.23,0.11,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05,4.43,0
53345000,"Pie, lemon cream",4.61,10.82,38.65,267,0,44.85,0,0,27.84,0.4,68,0.85,10,89,114,236,0.47,0.038,10,54,56,28,0,0.9,0.3,2,0,74,3.1,0.101,0.206,0.691,0.047,23,0.3,42,7,13,11,32,0,0,54,2.612,0.002,0,0.001,0.003,0.001,0.021,1.44,1.06,4.543,2.75,0.207,0.027,0.008,0.033,0,0.014,0,0,0.001,4.595,3.001,#ffa500,0,"Pie, lemon cream",0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,0,0,0,,0,0,0,0.28,0.19,0,0,0.19,1.62,8.28,6,0
53345070,"Pie, lemon cream, individual size or tart",4.68,12.48,38.72,283,0,42.99,0,0,24.99,0.5,62,1.01,10,85,108,261,0.46,0.042,10.8,48,51,25,0,0.98,0.3,1,0,68,2.8,0.119,0.209,0.902,0.045,26,0.27,38.2,7.8,16,10,37,0,0,48,3.032,0.002,0,0.001,0.003,0,0.023,1.639,1.262,5.198,3.201,0.238,0.024,0.007,0.03,0,0.015,0,0,0.001,5.248,3.479,#ffa500,0,"Pie, lemon cream, individual size or tart",0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0.25,0.17,0,0,0.17,1.45,10.15,5.38,0
53346000,"Pie, peanut butter cream",7.66,14.55,34.09,292,0,42.18,0,0,18.63,1.1,84,1.25,32,132,184,314,0.81,0.094,11.4,46,46,2,0,1.61,0.9,1,0,51,0,0.156,0.252,2.615,0.096,39,0.3,40.1,3.5,19,20,53,0,0,40,3.779,0.033,0.024,0.02,0.029,0.029,0.116,1.875,1.171,6.15,3.349,0.143,0.02,0.006,0.032,0,0.079,0,0.006,0.001,6.331,3.552,#ffa500,0,"Pie, peanut butter cream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,1.12,0,0,0,0,0,0,0,,0,0.76,0,0.95,0.24,0,0,0.24,4.14,7.44,3.55,0
53346500,"Pie, pineapple cream",3.74,7.61,29.86,201,0,58.05,0,0,18.64,0.5,47,0.93,11,63,89,137,0.38,0.051,8.9,31,32,5,0,0.49,0.6,1,0,49,1.1,0.118,0.167,0.856,0.042,24,0.15,27.7,3.4,16,8,35,0,0,37,2.16,0.018,0.012,0.01,0.015,0.015,0.066,1.132,0.828,2.936,1.794,0.131,0.018,0.005,0.024,0,0.008,0,0,0.001,2.973,1.954,#ffa500,0,"Pie, pineapple cream",0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.91,0.91,0,0,0,0,0,0,0,,0,0,0,0.19,0.12,0,0,0.12,0,6.77,3.74,0
53347000,"Pie, pumpkin",3.9,9.75,34.83,243,0,50.39,0,0,18.88,1.8,64,0.9,14,81,167,239,0.39,0.148,5.4,334,448,1023,686,0.76,0.1,3,0,20,0,0.177,0.124,1.107,0.063,26,0.35,37.5,13.2,16,10,37,0,0,26,1.988,0.007,0.001,0,0,0,0.027,1.107,0.81,4.567,1.65,0.117,0.003,0,0.033,0,0,0,0,0,4.6,1.77,#ffa500,0,"Pie, pumpkin",0,0,0,0,0,0,,,0,0,0,0,,0,0,0.71,0.71,0,0,0,0,0,0,0,,0,0,0,0.12,0.02,0,0,0.3,4.37,4.62,1.94,0
53347070,"Pie, pumpkin, individual size or tart",3.9,9.75,34.83,243,0,50.39,0,0,18.88,1.8,64,0.9,14,81,167,239,0.39,0.148,5.4,334,448,1023,686,0.76,0.1,3,0,20,0,0.177,0.124,1.107,0.063,26,0.35,37.5,13.2,16,10,37,0,0,26,1.988,0.007,0.001,0,0,0,0.027,1.107,0.81,4.567,1.65,0.117,0.003,0,0.033,0,0,0,0,0,4.6,1.77,#ffa500,0,"Pie, pumpkin, individual size or tart",0,0,0,0,0,0,,,0,0,0,0,,0,0,0.71,0.71,0,0,0,0,0,0,0,,0,0,0,0.12,0.02,0,0,0.3,4.37,4.62,1.94,0
53347100,"Pie, raspberry cream",2.46,11.31,23.12,198,0,62.51,0,0,13.89,2.4,21,0.74,11,26,89,95,0.22,0.065,4,72,74,21,11,0.85,0.3,0,0,62,5.9,0.076,0.096,0.8,0.038,20,0.03,9.6,6.6,10,10,27,0,0,20,5.278,0.129,0.108,0.068,0.16,0.186,0.597,2.252,1.176,3.379,1.542,0.13,0.01,0,0.117,0,0.016,0.002,0.001,0.004,3.584,1.698,#ffa500,0,"Pie, raspberry cream",0.17,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,2.48,0
53347500,"Pie, sour cream, raisin",5.05,22.68,34.55,354,0,36.32,0,0,13.02,1.4,60,1.61,17,93,220,256,0.46,0.104,12,83,86,26,0,1.22,0.2,1,0,50,0.6,0.169,0.232,1.37,0.069,35,0.12,31.7,9.8,24,10,51,0,0,58,7.794,0.013,0.084,0.06,0.156,0.185,0.737,4.007,2.294,7.711,4.064,0.308,0.027,0.006,0.153,0,0.028,0.002,0,0.005,7.953,4.433,#ffa500,0,"Pie, sour cream, raisin",0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,0,0,0,0,,0,0,0,0.18,0,0,0,0,1.02,20.97,0,0
53347600,"Pie, squash",4.17,7.95,25.89,189,0,61,0,0,15.57,1.3,58,0.89,13,71,154,170,0.41,0.048,8.3,35,99,523,129,0.54,0.7,356,0,50,1.7,0.103,0.174,0.782,0.065,23,0.18,30.9,3.8,13,10,32,0,0,38,2.31,0.022,0.016,0.013,0.018,0.02,0.095,1.202,0.858,3.01,1.824,0.164,0.018,0.005,0.027,0,0.008,0,0,0.001,3.051,2.018,#ffa500,0,"Pie, squash",0,0,0,0,0,0,,,0,0,0,0,,0,0,0.74,0.74,0,0,0,0,0,0,0,,0,0,0,0.19,0.16,0,0,0.16,0,6.94,2.99,0
53348000,"Pie, strawberry cream",1.65,10.71,26.31,204,0,60.81,0,0,16.98,1.1,20,0.61,9,29,88,82,0.16,0.038,3.8,68,69,15,0,0.55,0.3,0,0,12,23.8,0.069,0.082,0.632,0.028,22,0.03,6,3.8,9,12,28,0,0,19,4.982,0.122,0.102,0.064,0.151,0.175,0.563,2.128,1.11,3.197,1.463,0.134,0.01,0,0.111,0,0.015,0.002,0.001,0.003,3.392,1.622,#ffa500,0,"Pie, strawberry cream",0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,3.45,0
53348070,"Pie, strawberry cream, individual size or tart",2.23,13.31,28.73,240,0,55.24,0,0,14.81,1.1,18,0.89,9,34,84,77,0.19,0.044,5.9,59,60,13,0,0.72,0.2,0,0,12,20.8,0.109,0.105,0.955,0.028,29,0.02,6,5.4,16,12,40,0,0,16,5.326,0.106,0.088,0.056,0.131,0.152,0.497,2.351,1.413,4.396,2.329,0.192,0.008,0,0.097,0,0.016,0.001,0,0.003,4.57,2.542,#ffa500,0,"Pie, strawberry cream, individual size or tart",0.24,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19,3.01,0
53360000,"Pie, sweet potato",3.26,15.06,29.03,260,0,51.63,0,0,16.59,1.9,44,0.98,15,56,169,191,0.33,0.072,6.2,121,512,4695,0,0.84,0.6,1,0,40,6.1,0.074,0.141,0.699,0.107,14,0.08,27.5,3.9,6,8,18,0,0,59,7.607,0.198,0.164,0.104,0.246,0.283,0.938,3.328,1.494,4.383,1.614,0.111,0.03,0.004,0.193,0,0.02,0.002,0.001,0.006,4.708,1.788,#ffa500,0,"Pie, sweet potato",0,0,0,0,0,0,,,0,0,0,0,,0,0,0.51,0.51,0,0,0,0,0,0,0,,0,0,0,0.15,0,0,0,0,0,14.73,3.07,0
53365000,"Pie, vanilla cream",4.8,14.4,32.6,278,0,47,0,0,12.68,0.6,90,1.02,13,104,126,260,0.53,0.039,9.5,81,83,22,2,0.45,1.2,1,0,52,0.5,0.139,0.216,0.984,0.049,26,0.3,32.8,6.7,15,11,37,0,0,62,4.03,0.042,0.025,0.015,0.033,0.037,0.179,2.263,1.426,5.965,3.205,0.208,0.02,0.005,0.07,0,0.004,0,0,0,6.043,3.438,#ffa500,0,"Pie, vanilla cream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.21,0,13.62,2.43,0
53366000,"Pie, yogurt, frozen",2.98,14.12,29.23,251,0,52.84,0,0,22.38,0.6,74,0.56,12,76,117,142,0.44,0.068,2.6,61,67,68,0,1.12,0.1,0,0,11,4.4,0.049,0.117,0.621,0.04,16,0.2,8.8,10.4,8,8,22,0,0,2,7.096,0.016,0.01,0.166,0.241,2.226,0.997,1.665,1.707,3.616,2.324,0.291,0.001,0,0.076,0,0.014,0,0,0,3.721,2.617,#ffa500,0,"Pie, yogurt, frozen",0.07,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.1,0.34,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,2.97,10.62,4.59,0
53370000,"Pie, chiffon, not chocolate",6.66,11.74,40.19,290,0,40.53,0,0,26.71,0.5,23,1.38,9,84,75,203,0.55,0.073,16.2,53,53,0,0,0.89,0.7,3,0,170,4.2,0.118,0.225,0.907,0.065,34,0.23,79.9,4.6,18,17,47,0,0,122,3.165,0.001,0,0.001,0.004,0,0.025,1.81,1.231,4.6,2.787,0.179,0.062,0.019,0.068,0,0.016,0,0,0.002,4.691,3.068,#ffa500,0,"Pie, chiffon, not chocolate",0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,1.03,1.03,0,0,0,0,0,0,0,,0,0,0,0.66,0,0,0,0,0,9.83,6.25,0
53371000,"Pie, chiffon, chocolate",6.39,15,41.43,325,0,36.19,4,70,24,1.4,24,2.17,25,90,98,203,0.97,0.241,14.2,54,55,11,0,0.96,0.5,2,0,133,0,0.118,0.194,0.936,0.049,31,0.18,64.4,6.6,17,14,43,0,0,95,4.873,0.001,0,0.001,0.002,0,0.025,2.477,2.234,5.785,3.07,0.212,0.048,0.015,0.059,0,0.016,0,0,0.002,5.866,3.361,#ffa500,0,"Pie, chiffon, chocolate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,0,0,0,,0,0,0,0.51,0,0,0,0,0.72,12.78,5.67,0
53373000,"Pie, black bottom",5.46,15.49,37.47,308,0,40.27,3,47,21.11,1.2,79,2.56,31,100,206,202,0.84,0.224,7.3,135,138,40,0,0.96,1,1,0,67,0.1,0.064,0.219,0.85,0.059,23,0.21,41.2,5.8,15,9,34,0,0,68,6.813,0.131,0.106,0.07,0.155,0.178,0.586,3.08,1.96,5.547,1.821,0.15,0.033,0.007,0.137,0,0.02,0.001,0,0.004,5.774,2.035,#ffa500,0,"Pie, black bottom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,0,0,0,,0,0,0,0.25,0.13,0,0,0.13,1.81,12.55,4.43,0
53381000,"Pie, lemon meringue",1.5,8.7,47.2,268,0,41.7,0,0,23.86,1.2,56,0.61,15,105,89,172,0.49,0.001,3,51,51,1,0,1.06,0.2,3,0,9,3.2,0.062,0.209,0.649,0.03,24,0.17,6.2,2.1,16,8,35,0,0,45,1.766,0,0,0,0.001,0,0.027,1.345,0.384,2.619,3.414,0.205,0.022,0.006,0.06,0,0.004,0.001,0,0,2.685,3.648,#ffa500,0,"Pie, lemon meringue",0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,1.13,1.13,0,0,0,0,0,0,0,,0,0,0,0.1,0,0,0,0,0,8.06,5.6,0
53381070,"Pie, lemon meringue, individual size or tart",1.5,8.7,47.2,268,0,41.7,0,0,23.86,1.2,56,0.61,15,105,89,172,0.49,0.001,3,51,51,1,0,1.06,0.2,3,0,9,3.2,0.062,0.209,0.649,0.03,24,0.17,6.2,2.1,16,8,35,0,0,45,1.766,0,0,0,0.001,0,0.027,1.345,0.384,2.619,3.414,0.205,0.022,0.006,0.06,0,0.004,0.001,0,0,2.685,3.648,#ffa500,0,"Pie, lemon meringue, individual size or tart",0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,1.13,1.13,0,0,0,0,0,0,0,,0,0,0,0.1,0,0,0,0,0,8.06,5.6,0
53382000,"Pie, chocolate-marshmallow",4.71,20.56,46.13,384,0,27.36,7,68,34.2,1.6,106,1.35,30,124,195,178,1,0.198,3.8,97,101,52,0,1.22,0.5,0,0,13,0.2,0.085,0.193,0.786,0.045,18,0.36,20.9,12.2,10,8,25,0,0,10,9.667,0.14,0.046,0.076,0.141,0.748,0.718,4.031,3.67,5.783,2.972,0.308,0.001,0,0.151,0,0.016,0,0,0.001,6.193,3.294,#ffa500,0,"Pie, chocolate-marshmallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.39,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.27,3.36,15.12,7.23,0
53385000,"Pie, pecan",4.5,16.69,59.61,407,0,18.25,0,0,25.18,2.1,22,0.93,22,83,99,275,0.87,0.184,7,50,51,4,0,0.8,0.1,2,0,39,0,0.204,0.078,1.31,0.038,32,0.12,49.5,15.5,16,17,43,0,0,42,2.654,0,0,0,0.008,0,0.032,1.568,1.015,8.238,3.361,0.193,0,0,0.043,0,0.036,0,0,0,8.317,3.554,#ffa500,0,"Pie, pecan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0,,0,0.71,0,0.91,0,0,0,0,5.34,8.43,5.76,0
53385070,"Pie, pecan, individual size or tart",4.5,16.69,59.61,407,0,18.25,0,0,25.18,2.1,22,0.93,22,83,99,275,0.87,0.184,7,50,51,4,0,0.8,0.1,2,0,39,0,0.204,0.078,1.31,0.038,32,0.12,49.5,15.5,16,17,43,0,0,42,2.654,0,0,0,0.008,0,0.032,1.568,1.015,8.238,3.361,0.193,0,0,0.043,0,0.036,0,0,0,8.317,3.554,#ffa500,0,"Pie, pecan, individual size or tart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0,,0,0.71,0,0.91,0,0,0,0,5.34,8.43,5.76,0
53385500,"Pie, oatmeal",5.08,15.65,60.17,390,0,18.09,0,0,42.22,1.4,23,1.41,19,90,76,241,0.86,0.072,13.7,80,84,41,0,1.31,0.5,2,0,108,0,0.16,0.163,0.905,0.044,28,0.13,48.4,10.6,16,12,39,0,0,67,3.627,0.001,0,0.001,0.001,0.002,0.023,2.035,1.442,6.566,4.057,0.303,0.034,0.01,0.042,0,0.021,0,0,0.002,6.634,4.416,#ffa500,0,"Pie, oatmeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.93,1.27,0,0,0,0,0,0,0,,0,0,0,0.36,0,0,0,0,2.72,11.13,10,0
53386000,"Pie, pudding, flavors other than chocolate",3.85,11.1,27.12,224,0,56.78,0,0,12.73,0.5,76,0.83,10,73,107,276,0.36,0.044,8.3,30,30,4,0,0.59,0.8,0,0,3,0,0.136,0.187,0.968,0.028,25,0.23,10,4.9,18,6,38,0,0,7,3.44,0.048,0.048,0.048,0.048,0.05,0.207,1.667,1.24,4.152,2.466,0.219,0,0,0.002,0,0.008,0,0,0,4.162,2.685,#ffa500,0,"Pie, pudding, flavors other than chocolate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,10.4,2.38,0
53386050,"Pie, pudding, flavors other than chocolate, individual size or tart",4.87,17.27,39.8,334,0,36.83,0,0,9.9,1.9,55,1.58,13,78,116,330,0.43,0.065,5.3,18,18,3,0,0.33,0.5,0,0,1,0,0.184,0.152,1.965,0.038,40,0.14,12.4,4.5,27,12,59,0,0,4,5.914,0.029,0.029,0.029,0.029,0.03,0.265,3.333,2.064,7.586,1.915,0.107,0.011,0,0.229,0,0.088,0,0,0,7.903,2.083,#ffa500,0,"Pie, pudding, flavors other than chocolate, individual size or tart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.15,0,16.35,1.98,0
53386250,"Pie, pudding, chocolate, with chocolate coating, individual size",4.3,22.2,42.96,389,0,29.12,1,33,15.87,2,29,1.79,17,68,133,280,0.44,0.101,3.4,6,6,0,0,1.94,0,0,0,1,0.1,0.152,0.109,1.684,0.03,34,0.05,11.3,4.2,23,11,50,0,0,1,8.122,0.004,0.019,0.23,0.186,1.366,0.653,3.327,2.232,8.094,4.012,0.067,0.009,0,0.198,0,0.077,0,0,0,8.37,4.131,#ffa500,0,"Pie, pudding, chocolate, with chocolate coating, individual size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.08,2.66,18.99,3.07,0
53386500,"Pie, pudding, flavors other than chocolate, with chocolate coating, individual size",4.06,21.89,42.81,384,0,29.93,1,7,15.8,2,28,1.35,12,62,89,277,0.37,0.074,3.4,2,2,0,0,1.94,0,0,0,1,0.1,0.151,0.108,1.659,0.03,34,0.07,10.1,4.2,23,11,50,0,0,1,8.031,0.005,0.021,0.23,0.186,1.366,0.654,3.3,2.168,7.93,4.006,0.067,0.009,0,0.199,0,0.076,0,0,0,8.205,4.124,#ffa500,0,"Pie, pudding, flavors other than chocolate, with chocolate coating, individual size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.08,2.66,18.65,2.98,0
53387000,"Pie, Toll house chocolate chip",5.86,39.21,44.71,535,0,8.82,11,83,26.98,2.3,33,2.03,46,107,165,310,0.92,0.352,11,192,204,141,0,2.71,0.2,1,0,58,0.2,0.177,0.173,1.242,0.101,42,0.1,37.3,26.1,21,22,57,0,0,38,9.227,0,0,0,0.001,0,0.028,4.787,4.15,14.658,11.832,1.717,0.019,0.006,0.043,0,0.055,0,0,0.002,14.764,13.583,#ffa500,0,"Pie, Toll house chocolate chip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,,0,0.86,0,1.06,0,0,0,0,14.93,21.3,6.33,0
53390000,"Pie, shoo-fly",3.91,11.04,60.73,354,0,22.6,0,0,38.76,0.9,79,2.79,69,54,432,210,0.38,0.18,16.6,12,12,0,0,0.71,0.2,1,0,43,0,0.193,0.159,1.766,0.198,39,0.05,24.4,5.5,31,9,61,0,0,28,2.802,0,0,0,0,0,0.038,1.462,1.204,4.396,2.86,0.198,0.014,0.004,0.018,0,0.011,0,0,0.001,4.427,3.081,#ffa500,0,"Pie, shoo-fly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,1.77,0,0,0,0,0,0,0,,0,0,0,0.15,0,0,0,0,0,10.31,9.2,0
53390100,"Pie, tofu with fruit",4.74,12.02,22.64,208,0,59.66,0,0,17.34,0.8,70,1.05,20,77,122,163,0.52,0.103,6.4,95,101,70,0,1.23,0.3,0,0,35,10.1,0.046,0.086,0.661,0.057,29,0.06,27.7,12.8,4,25,32,0,0,19,2.265,0.004,0.002,0.002,0.003,0.003,0.022,1.329,0.829,5.014,3.75,0.402,0.01,0.003,0.021,0,0.019,0,0,0.001,5.059,4.169,#ffa500,0,"Pie, tofu with fruit",0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.07,0.23,0.3,0,0,0,0,0,0,0,,,0,0,0.81,0.02,0,0,0.02,4.44,5.49,3.84,0
